countyfips,date,commercial,new_case_count
51107,2021-02-06,-202.0,174.0
51107,2021-02-07,-300.5,167.0
51107,2021-02-08,-264.5,154.0
51107,2021-02-09,-243.5,158.0
51107,2021-02-10,-236.0,145.0
51107,2021-02-11,-246.0,126.0
51107,2021-02-12,-244.0,107.0
51107,2021-02-13,-28.0,87.0
51107,2021-02-14,-246.5,91.0
51107,2021-02-15,-233.0,97.0
51107,2021-02-16,-234.5,84.0
51107,2021-02-17,-212.0,78.0
51107,2021-02-18,-259.0,73.0
51107,2021-02-19,-277.5,68.0
51107,2021-02-20,-114.0,65.0
51107,2021-02-21,-267.5,67.0
51107,2021-02-22,-184.5,65.0
51107,2021-02-23,-286.0,65.0
51107,2021-02-24,-304.5,66.0
51107,2021-02-25,-238.0,67.0
51107,2021-02-26,-217.0,65.0
51107,2021-02-27,-208.0,63.0
51107,2021-02-28,-213.5,60.0
51107,2021-03-01,-90.5,60.0
51107,2021-03-02,-192.5,60.0
51107,2021-03-03,-124.5,58.0
51107,2021-03-04,-193.5,57.0
51107,2021-03-05,-125.5,59.0
51107,2021-03-06,-190.0,60.0
51107,2021-03-07,-174.0,57.0
51107,2021-03-08,-168.0,58.0
51107,2021-03-09,-165.0,58.0
51107,2021-03-10,-160.5,60.0
51107,2021-03-11,-54.0,62.0
51107,2021-03-12,-590.0,61.0
51107,2021-03-13,-488.0,61.0
51107,2021-03-14,-564.5,65.0
51107,2021-03-15,-535.0,65.0
51107,2021-03-16,-522.0,67.0
51107,2021-03-17,-507.5,79.0
51107,2021-03-18,-561.5,91.0
51107,2021-03-19,-575.5,93.0
51107,2021-03-20,-575.0,92.0
51107,2021-03-21,-565.0,89.0
51107,2021-03-22,-547.5,88.0
51107,2021-03-23,-91.5,86.0
51107,2021-03-24,-141.0,73.0
51107,2021-03-25,-557.0,64.0
51107,2021-03-26,-518.5,70.0
51107,2021-03-27,-518.5,74.0
51107,2021-03-28,-487.5,77.0
51107,2021-03-29,-582.5,76.0
51107,2021-03-30,-87.0,80.0
51107,2021-03-31,-555.0,78.0
51107,2021-04-01,-547.5,85.0
51107,2021-04-02,-564.0,75.0
51107,2021-04-03,-531.0,72.0
51107,2021-04-04,-551.5,69.0
51107,2021-04-05,-528.5,70.0
51107,2021-04-06,-515.0,67.0
51107,2021-04-07,-483.5,78.0
51107,2021-04-08,-461.0,72.0
51107,2021-04-09,-93.5,80.0
51107,2021-04-10,-515.5,86.0
51107,2021-04-11,-407.5,85.0
51107,2021-04-12,-417.5,89.0
51107,2021-04-13,-412.0,98.0
51107,2021-04-14,-372.5,91.0
51107,2021-04-15,-365.0,84.0
51107,2021-04-16,-406.5,80.0
51107,2021-04-17,-405.5,76.0
51107,2021-04-18,-414.0,75.0
51107,2021-04-19,-407.0,70.0
51107,2021-04-20,-382.5,59.0
51107,2021-04-21,-77.0,60.0
51107,2021-04-22,-319.5,63.0
51107,2021-04-23,-290.0,61.0
51107,2021-04-24,-285.0,57.0
51107,2021-04-25,-80.5,55.0
51107,2021-04-26,-248.0,53.0
51107,2021-04-27,-233.5,52.0
51107,2021-04-28,-209.0,50.0
51107,2021-04-29,-186.0,47.0
51107,2021-04-30,-193.0,45.0
51107,2021-05-01,-145.5,45.0
51107,2021-05-02,-129.0,45.0
51107,2021-05-03,-129.0,44.0
51107,2021-05-04,-137.0,40.0
51107,2021-05-05,-78.0,40.0
51107,2021-05-06,-120.0,40.0
51107,2021-05-07,-420.0,40.0
51107,2021-05-08,224.0,37.0
51107,2021-05-09,33.5,35.0
51107,2021-05-10,57.5,35.0
51107,2021-05-11,160.0,35.0
51107,2021-05-12,-50.5,33.0
51107,2021-05-13,289.5,27.0
51107,2021-05-14,319.5,22.0
51107,2021-05-15,267.0,23.0
51107,2021-05-16,-56.0,21.0
51107,2021-05-17,207.5,21.0
51107,2021-05-18,-53.5,18.0
51107,2021-05-19,88.5,14.0
51107,2021-05-20,61.5,15.0
51107,2021-05-21,135.0,15.0
51107,2021-05-22,-357.5,13.0
51107,2021-05-23,-278.5,11.0
51107,2021-05-24,128.0,9.0
51107,2021-05-25,135.0,9.0
51107,2021-05-26,64.0,10.0
51107,2021-05-27,-342.5,10.0
51107,2021-05-28,-357.5,10.0
51107,2021-05-29,39.5,9.0
51107,2021-05-30,3.5,9.0
51107,2021-05-31,-386.0,8.0
51107,2021-06-01,-371.0,7.0
51107,2021-06-02,-477.0,7.0
51107,2021-06-03,71.0,7.0
51107,2021-06-04,-364.5,6.0
51107,2021-06-05,-250.0,6.0
51107,2021-06-06,-200.0,7.0
51107,2021-06-07,-412.0,8.0
51107,2021-06-08,-390.5,9.0
51107,2021-06-09,-142.5,7.0
51107,2021-06-10,-150.0,8.0
51107,2021-06-11,-271.5,7.0
51107,2021-06-12,-257.5,7.0
51107,2021-06-13,-300.0,7.0
51107,2021-06-14,-293.0,6.0
51107,2021-06-15,-271.5,5.0
51107,2021-06-16,-370.0,6.0
51107,2021-06-17,-100.0,4.0
51107,2021-06-18,0.5,4.0
51107,2021-06-19,268.5,3.0
51107,2021-06-20,-21.0,3.0
51107,2021-06-21,-142.5,4.0
51107,2021-06-22,-228.5,5.0
51107,2021-06-23,-278.5,5.0
51107,2021-06-24,-350.0,7.0
51107,2021-06-25,-36.0,7.0
51107,2021-06-26,-314.0,8.0
51107,2021-06-27,-335.5,8.0
51107,2021-06-28,-400.0,7.0
51107,2021-06-29,-4.0,7.0
51107,2021-06-30,-400.0,5.0
51107,2021-07-01,-478.0,2.0
51107,2021-07-02,-350.0,1.0
51107,2021-07-03,-285.5,0.0
51107,2021-07-04,-51.5,0.0
51107,2021-07-05,133.5,1.0
51107,2021-07-06,176.5,0.0
51107,2021-07-07,167.0,2.0
51107,2021-07-08,151.5,2.0
51107,2021-07-09,-57.0,4.0
51107,2021-07-10,56.5,5.0
51107,2021-07-11,106.5,6.0
51107,2021-07-12,70.0,6.0
51107,2021-07-13,-371.5,7.0
51107,2021-07-14,-350.0,8.0
51107,2021-07-15,-271.5,11.0
51107,2021-07-16,-391.5,12.0
51107,2021-07-17,117.5,11.0
51107,2021-07-18,-264.5,10.0
51107,2021-07-19,111.0,13.0
51107,2021-07-20,-334.5,20.0
51107,2021-07-21,-228.5,21.0
51107,2021-07-22,-334.5,21.0
51107,2021-07-23,-264.5,24.0
51107,2021-07-24,-264.0,24.0
51107,2021-07-25,-364.0,24.0
51107,2021-07-26,-321.5,30.0
51107,2021-07-27,-385.0,27.0
51107,2021-07-28,-336.0,31.0
51107,2021-07-29,-406.5,31.0
51107,2021-07-30,81.5,32.0
51107,2021-07-31,-271.0,32.0
51107,2021-08-01,-271.5,32.0
51107,2021-08-02,-250.0,41.0
51107,2021-08-03,-250.0,40.0
51107,2021-08-04,-228.5,41.0
51107,2021-08-05,-214.5,44.0
51107,2021-08-06,-257.0,44.0
51107,2021-08-07,-278.5,44.0
51107,2021-08-08,-243.0,44.0
51107,2021-08-09,-271.0,46.0
51107,2021-08-10,-328.5,50.0
51107,2021-08-11,74.0,52.0
51107,2021-08-12,-350.0,55.0
51107,2021-08-13,-371.5,58.0
51107,2021-08-14,-364.0,58.0
51107,2021-08-15,-379.0,58.0
51107,2021-08-16,-64.5,52.0
51107,2021-08-17,-400.0,50.0
51107,2021-08-18,-400.0,50.0
51107,2021-08-19,-114.5,48.0
51107,2021-08-20,-321.5,47.0
51107,2021-08-21,-385.5,47.0
51107,2021-08-22,138.5,47.0
51107,2021-08-23,14.0,60.0
51107,2021-08-24,35.5,63.0
51107,2021-08-25,-371.0,67.0
51107,2021-08-26,-321.0,68.0
51107,2021-08-27,-314.5,69.0
51107,2021-08-28,-3.0,69.0
51107,2021-08-29,117.5,69.0
51107,2021-08-30,-300.0,68.0
51107,2021-08-31,-470.0,68.0
51107,2021-09-01,371.5,64.0
51107,2021-09-02,-5.0,61.0
51107,2021-09-03,42.5,74.0
51107,2021-09-04,11.5,74.0
51107,2021-09-05,-5.4999999734,74.0
51107,2021-09-06,-123.0,79.0
51107,2021-09-07,-267.5,75.0
51107,2021-09-08,-364.0,87.0
51107,2021-09-09,71.0,84.0
51107,2021-09-10,303.5,66.0
51107,2021-09-11,6.5,66.0
51107,2021-09-12,-378.5,66.0
51107,2021-09-13,62.5,68.0
51107,2021-09-14,56.5,72.0
51107,2021-09-15,-392.5,61.0
51107,2021-09-16,-400.0,69.0
51107,2021-09-17,-386.0,79.0
51107,2021-09-18,88.5,79.0
51107,2021-09-19,-434.5,79.0
51107,2021-09-20,-321.5,81.0
51107,2021-09-21,-434.5,86.0
51107,2021-09-22,-414.0,92.0
51107,2021-09-23,-428.5,95.0
51107,2021-09-24,-186.0,93.0
51107,2021-09-25,-393.0,93.0
51107,2021-09-26,-147.5,93.0
51107,2021-09-27,-885.5,88.0
51107,2021-09-28,-543.0,85.0
51107,2021-09-29,-864.0,77.0
51107,2021-09-30,-643.0,75.0
51107,2021-10-01,-129.0,69.0
51107,2021-10-02,-328.5,69.0
51107,2021-10-03,-307.5,69.0
51107,2021-10-04,-257.0,61.0
51107,2021-10-05,-171.5,59.0
51107,2021-10-06,-193.0,60.0
51107,2021-10-07,-369.5,54.0
51107,2021-10-08,-193.0,55.0
51107,2021-10-09,-214.5,55.0
51107,2021-10-10,-264.0,55.0
51107,2021-10-11,-186.0,32.0
51107,2021-10-12,-228.5,48.0
51107,2021-10-13,-207.0,47.0
51107,2021-10-14,118.0,51.0
51107,2021-10-15,103.5,52.0
51107,2021-10-16,-378.0,52.0
51107,2021-10-17,-278.5,52.0
51107,2021-10-18,21.5,69.0
51107,2021-10-19,35.5,52.0
51107,2021-10-20,-392.5,50.0
51107,2021-10-21,-307.0,48.0
51107,2021-10-22,-278.5,48.0
51107,2021-10-23,-200.0,48.0
51107,2021-10-24,-200.0,48.0
51107,2021-10-25,-250.0,49.0
51107,2021-10-26,-235.5,46.0
51107,2021-10-27,132.0,44.0
51107,2021-10-28,-214.5,44.0
51107,2021-10-29,21.5,44.0
51107,2021-10-30,-371.5,44.0
51107,2021-10-31,-400.0,44.0
51107,2021-11-01,-350.0,37.0
51107,2021-11-02,-364.0,38.0
51107,2021-11-03,-464.0,40.0
51107,2021-11-04,428.0,40.0
51107,2021-11-05,-463.5,40.0
51107,2021-11-06,60.0,40.0
51107,2021-11-07,14.0,40.0
51107,2021-11-08,-435.0,40.0
51107,2021-11-09,-386.0,42.0
51107,2021-11-10,-357.0,43.0
51107,2021-11-11,-207.0,46.0
51107,2021-11-12,-221.5,47.0
51107,2021-11-13,-250.0,47.0
51107,2021-11-14,-307.5,47.0
51107,2021-11-15,50.0,55.0
51107,2021-11-16,-21.5,55.0
51107,2021-11-17,50.0,63.0
51107,2021-11-18,-76.0,66.0
51107,2021-11-19,-221.0,68.0
51107,2021-11-20,-421.0,68.0
51107,2021-11-21,67.5,68.0
51107,2021-11-22,-192.5,75.0
51107,2021-11-23,35.5,76.0
51107,2021-11-24,-36.5,70.0
51107,2021-11-25,-128.5,64.0
51107,2021-11-26,-49.0,63.0
51107,2021-11-27,84.5,63.0
51107,2021-11-28,15.5,63.0
51107,2021-11-29,3.5,56.0
51107,2021-11-30,-212.5,60.0
51107,2021-12-01,-536.5,68.0
51107,2021-12-02,-312.5,78.0
51107,2021-12-03,-220.0,85.0
51107,2021-12-04,-571.5,85.0
51107,2021-12-05,-900.0,85.0
51107,2021-12-06,-479.0,103.0
51107,2021-12-07,-479.0,106.0
51107,2021-12-08,-542.5,107.0
51107,2021-12-09,-542.5,106.0
51107,2021-12-10,-535.5,109.0
51107,2021-12-11,-57.5,109.0
51107,2021-12-12,-486.0,109.0
51107,2021-12-13,-679.0,116.0
51107,2021-12-14,-364.0,122.0
51107,2021-12-15,35.5,127.0
51107,2021-12-16,-242.5,138.0
51107,2021-12-17,-193.0,147.0
51107,2021-12-18,-164.0,147.0
51107,2021-12-19,154.0,147.0
51107,2021-12-20,-14.5,188.0
51107,2021-12-21,121.5,216.0
51107,2021-12-22,293.0,253.0
51107,2021-12-23,128.0,286.0
51107,2021-12-24,6.0,345.0
51107,2021-12-25,237.0,345.0
51107,2021-12-26,97.5,345.0
51107,2021-12-27,78.0,409.0
51107,2021-12-28,-225.0,434.0
51107,2021-12-29,-220.5,467.0
51107,2021-12-30,-106.5,499.0
51107,2021-12-31,-481.5,586.0
51107,2022-01-01,-303.5,586.0
51107,2022-01-02,-144.0,586.0
51107,2022-01-03,-119.0,744.0
51107,2022-01-04,-521.0,776.0
51107,2022-01-05,-528.5,810.0
51107,2022-01-06,-499.0,843.0
51107,2022-01-07,-78.5,810.0
51107,2022-01-08,-392.0,810.0
51107,2022-01-09,-193.5,810.0
51153,2020-02-24,221.5,0.0
51153,2020-02-25,-121.5,0.0
51153,2020-02-26,-284.5,0.0
51153,2020-02-27,128.5,0.0
51153,2020-02-28,428.5,0.0
51153,2020-02-29,228.5,0.0
51153,2020-03-01,307.5,0.0
51153,2020-03-02,378.5,0.0
51153,2020-03-03,521.5,0.0
51153,2020-03-04,607.5,0.0
51153,2020-03-05,635.5,0.0
51153,2020-03-06,621.5,0.0
51153,2020-03-07,621.5,0.0
51153,2020-03-08,6.0,0.0
51153,2020-03-09,636.0,0.0
51153,2020-03-10,607.5,0.0
51153,2020-03-11,643.0,0.0
