median_listing_price,active_listing_count,netinflow
803492.5,55.0,85.0
801495.0,66.0,91.0
815995.0,58.0,118.0
827490.0,54.0,168.0
800995.0,42.0,125.0
825000.0,42.0,91.0
849990.0,44.0,132.0
869990.0,43.0,57.0
934990.0,35.0,56.0
954990.0,26.0,86.0
969990.0,23.0,58.0
964990.0,27.0,54.0
894950.0,29.0,61.0
775000.0,20.0,60.0
869900.0,23.0,102.0
740000.0,33.0,48.0
792400.0,37.0,42.0
739500.0,39.0,-1.0
795000.0,38.0,39.0
789000.0,26.0,60.0
854950.0,18.0,49.0
974950.0,15.0,39.0
259900.0,29.0,-104.0
289450.0,29.0,-35.0
289900.0,29.0,-63.0
312500.0,32.0,-37.0
324950.0,39.0,-75.0
329000.0,40.0,-108.0
314450.0,35.0,-76.0
257700.0,41.0,-99.0
276990.0,50.0,-15.0
275000.0,44.0,-76.0
269495.0,36.0,-53.0
273700.0,34.0,-64.0
287000.0,25.0,-39.0
311000.0,18.0,-28.0
306571.4285714286,27.0,-45.0
309071.4285714286,38.0,-18.0
307400.0,42.0,-71.0
305000.0,41.0,-128.0
298000.0,48.0,-32.0
320657.14285714284,45.0,-69.0
315000.0,42.0,-10.0
327400.0,43.0,15.0
339900.0,44.0,11.0
339450.0,37.0,-22.0
334700.0,36.0,7.0
377035.0,36.0,18.0
370585.0,28.0,25.0
334950.0,43.0,-67.0
340000.0,42.0,-44.0
371500.0,34.0,-45.0
367500.0,27.0,12.0
355000.0,26.0,-42.0
357495.0,30.0,-26.0
350000.0,25.0,-114.0
359500.0,25.0,-22.0
354500.0,15.0,-67.0
350000.0,11.0,-54.0
359950.0,8.0,-41.0
342450.0,17.0,-113.0
359500.0,17.0,-100.0
360000.0,18.0,-103.0
371950.0,32.0,-224.0
349950.0,39.0,-195.0
349950.0,51.0,-197.0
340000.0,58.0,-71.0
337500.0,52.0,-67.0
331245.0,33.0,-42.0
367450.0,17.0,-103.0
307450.0,79.0,-4.0
329995.0,77.0,3.0
349900.0,77.0,-63.0
382000.0,73.0,-27.0
365500.0,87.0,-42.0
380000.0,101.0,-8.0
382500.0,119.0,-14.0
379450.0,123.0,-3.0
374900.0,132.0,-20.0
369450.0,119.0,6.0
368000.0,123.0,-45.0
349900.0,96.0,-4.0
347000.0,62.0,-5.0
337999.5,64.0,-33.0
369100.0,73.0,-15.0
376050.0,85.0,-48.0
372400.0,80.0,-35.0
379900.0,79.0,-42.0
372450.0,93.0,-39.0
369942.85714285716,94.0,20.0
369992.85714285716,94.0,-35.0
341245.0,90.0,-13.0
369900.0,85.0,4.0
357500.0,61.0,-28.0
346000.0,49.0,-35.0
340000.0,47.0,6.0
357750.0,43.0,-27.0
342500.0,68.0,6.0
389900.0,71.0,22.0
391750.0,51.0,-8.0
394672.5,50.0,-9.0
379900.0,42.0,-73.0
344998.5,48.0,-28.0
385000.0,40.0,-51.0
358450.0,38.0,-25.0
352495.0,27.0,59.0
355000.0,20.0,24.0
379450.0,15.0,26.0
352625.0,20.0,21.0
391950.0,23.0,-65.0
424999.0,32.0,-227.0
379000.0,47.0,-83.0
377450.0,53.0,-51.0
369500.0,53.0,-65.0
386950.0,62.0,-88.0
398000.0,47.0,-101.0
434450.0,30.0,-83.0
472450.0,25.0,13.0
356449.5,47.0,-34.0
374950.0,46.0,-45.0
419900.0,55.0,-22.0
399950.0,64.0,-33.0
434500.0,73.0,-39.0
419900.0,86.0,-80.0
429500.0,93.0,-109.0
448000.0,88.0,-9.0
399900.0,86.0,-7.0
399925.0,84.0,-16.0
355200.0,82.0,12.0
350000.0,68.0,-32.0
375000.0,56.0,-31.0
370000.0,44.0,-17.0
403857.1428571429,50.0,-43.0
438857.1428571429,67.0,1.0
429900.0,65.0,-17.0
442000.0,63.0,-32.0
435000.0,68.0,-71.0
385328.5714285714,83.0,-18.0
368328.5714285714,89.0,-18.0
355000.0,75.0,-39.0
355000.0,67.0,-45.0
377000.0,50.0,-13.0
349943.0,50.0,2.0
401990.0,34.0,-23.0
412495.0,34.0,-47.0
349999.0,49.0,-46.0
390345.0,43.0,-19.0
385900.0,33.0,-64.0
449450.0,27.0,8.0
420000.0,32.0,-89.0
439495.0,25.0,-59.0
448500.0,23.0,-12.0
409500.0,23.0,-10.0
387500.0,20.0,-94.0
414900.0,14.0,-89.0
405000.0,13.0,-36.0
412445.0,10.0,-60.0
412445.0,17.0,-2.0
449000.0,19.0,-72.0
439950.0,26.0,-106.0
416000.0,28.0,-23.0
402000.0,45.0,-81.0
402499.5,48.0,-35.0
399999.0,53.0,-87.0
389000.0,30.0,-50.0
434950.0,16.0,-44.0
514945.0,67.0,36.0
529994.5,73.0,19.0
493500.0,90.0,27.0
490000.0,102.0,14.0
517450.0,115.0,60.0
522000.0,130.0,43.0
524999.5,124.0,67.0
529000.0,118.0,52.0
525000.0,121.0,43.0
519500.0,108.0,26.0
505000.0,91.0,40.0
519900.0,70.0,40.0
544990.0,61.0,5.0
536950.0,56.0,5.0
529942.8571428572,62.0,45.0
527442.8571428572,79.0,23.0
527450.0,83.0,47.0
544990.0,84.0,85.0
542445.0,91.0,73.0
522281.4285714286,82.0,-16.0
492495.0,71.0,25.0
490000.0,72.0,18.0
459900.0,74.0,33.0
454000.0,58.0,21.0
454990.0,38.0,2.0
537500.0,31.0,30.0
552245.0,40.0,77.0
552495.0,62.0,62.0
539900.0,65.0,34.0
544950.0,45.0,34.0
547450.0,33.0,50.0
549000.0,31.0,58.0
562450.0,30.0,33.0
559900.0,21.0,29.0
582450.0,22.0,34.0
569950.0,14.0,37.0
647000.0,13.0,58.0
662000.0,14.0,21.0
595500.0,19.0,17.0
592500.0,20.0,20.0
600000.0,23.0,22.0
615000.0,36.0,46.0
637450.0,37.0,16.0
637500.0,37.0,-2.0
602450.0,31.0,29.0
624900.0,32.0,30.0
650000.0,22.0,23.0
676950.0,15.0,29.0
545000.0,30.0,-2.0
577950.0,27.0,-11.0
575000.0,28.0,10.0
566250.0,28.0,-6.0
589900.0,32.0,24.0
569900.0,29.0,0.0
538750.0,31.0,4.0
620000.0,33.0,-4.0
650000.0,38.0,-15.0
650000.0,37.0,-8.0
674500.0,40.0,-2.0
699000.0,30.0,1.0
605000.0,30.0,13.0
637450.0,28.0,-3.0
649921.4285714285,30.0,-22.0
637471.4285714286,39.0,-8.0
635000.0,44.0,8.0
639000.0,51.0,5.0
579000.0,47.0,19.0
624428.5714285715,45.0,-1.0
677428.5714285714,39.0,2.0
589000.0,43.0,7.0
585000.0,42.0,-8.0
659000.0,38.0,-7.0
694000.0,33.0,7.0
725000.0,33.0,7.0
710000.0,32.0,33.0
689000.0,36.0,1.0
689000.0,39.0,12.0
700000.0,28.0,10.0
708450.0,25.0,3.0
721900.0,25.0,4.0
704150.0,26.0,11.0
724900.0,31.0,-4.0
824950.0,23.0,7.0
812450.0,20.0,20.0
899000.0,20.0,-20.0
647950.0,10.0,-5.0
800000.0,13.0,-1.0
962500.0,14.0,4.0
688900.0,19.0,25.0
879000.0,20.0,-16.0
799450.0,19.0,-7.0
739000.0,14.0,20.0
687000.0,12.0,-5.0
675000.0,11.0,10.0
1236350.0,8.0,15.0
1257000.0,5.0,-10.0
895000.0,30.0,-8.0
850000.0,29.0,1.0
749900.0,28.0,-16.0
720000.0,30.0,19.0
699000.0,40.0,8.0
699000.0,42.0,1.0
749500.0,36.0,-2.0
889900.0,33.0,19.0
889900.0,36.0,6.0
895000.0,35.0,12.0
895000.0,38.0,-5.0
899000.0,35.0,-8.0
897000.0,35.0,8.0
969000.0,32.0,-17.0
1033571.4285714284,35.0,-1.0
1078571.4285714286,39.0,-1.0
998000.0,41.0,1.0
1050000.0,41.0,-3.0
1099500.0,46.0,-9.0
1071428.5714285714,45.0,6.0
1045428.5714285716,36.0,-20.0
1049000.0,38.0,7.0
1399000.0,35.0,-11.0
1587500.0,27.0,-5.0
2295000.0,23.0,8.0
2295000.0,25.0,0.0
2295000.0,27.0,9.0
1078000.0,33.0,6.0
1295000.0,31.0,9.0
1296000.0,32.0,0.0
1295000.0,27.0,7.0
1297000.0,24.0,-13.0
1197500.0,19.0,2.0
1200000.0,23.0,5.0
922000.0,24.0,-31.0
960000.0,23.0,1.0
975000.0,16.0,9.0
975000.0,14.0,-1.0
1197250.0,15.0,5.0
1850000.0,17.0,5.0
2350000.0,15.0,-1.0
1172500.0,21.0,0.0
1172500.0,18.0,-6.0
1799500.0,19.0,7.0
1800000.0,16.0,-3.0
1749000.0,18.0,-4.0
1432250.0,19.0,-5.0
1532250.0,14.0,2.0
929990.0,64.0,37.0
827495.0,64.0,1.0
774990.0,78.0,-40.0
689900.0,78.0,-28.0
674950.0,87.0,-36.0
679900.0,87.0,-38.0
651950.0,96.0,-23.0
567500.0,110.0,16.0
539900.0,109.0,-19.0
517000.0,106.0,-2.0
539900.0,81.0,38.0
599000.0,57.0,-7.0
849990.0,42.0,-14.0
766945.0,49.0,-10.0
729228.5714285716,65.0,-12.0
699278.5714285714,76.0,-42.0
699990.0,67.0,26.0
685000.0,66.0,0.0
579495.0,53.0,16.0
599942.8571428572,50.0,82.0
617450.0,49.0,21.0
642500.0,50.0,30.0
625000.0,41.0,-51.0
610000.0,27.0,-1.0
687500.0,19.0,42.0
689000.0,23.0,-13.0
642000.0,30.0,88.0
532450.0,29.0,19.0
544900.0,30.0,-8.0
539500.0,32.0,-29.0
515950.0,32.0,13.0
529999.0,34.0,2.0
522500.0,32.0,-10.0
475000.0,29.0,-86.0
474900.0,21.0,-52.0
499450.0,15.0,-18.0
479000.0,12.0,-23.0
479949.5,12.0,-19.0
587450.0,20.0,-33.0
464450.0,23.0,-3.0
599000.0,34.0,11.0
542495.0,44.0,-62.0
537250.0,46.0,-44.0
524750.0,43.0,42.0
525000.0,41.0,-9.0
570000.0,32.0,-46.0
512450.0,22.0,16.0
534950.0,16.0,-21.0
367000.0,21.0,-23.0
362450.0,24.0,-3.0
374900.0,32.0,-23.0
377500.0,31.0,-59.0
369900.0,42.0,27.0
385900.0,42.0,-62.0
403750.0,52.0,-23.0
408000.0,61.0,-9.0
395000.0,67.0,-11.0
388350.0,63.0,-13.0
385000.0,46.0,-49.0
350000.0,24.0,-26.0
347500.0,18.0,-10.0
359950.0,19.0,-41.0
415657.1428571429,19.0,-40.0
414592.1428571429,25.0,-36.0
399944.0,31.0,-32.0
409990.0,39.0,-63.0
399894.0,39.0,3.0
402085.7142857143,35.0,-75.0
402135.2142857143,24.0,12.0
399950.0,26.0,-23.0
405000.0,17.0,-32.0
395000.0,11.0,-11.0
429944.0,12.0,-11.0
430000.0,14.0,16.0
424450.0,18.0,-38.0
404900.0,22.0,-77.0
419000.0,18.0,-43.0
400000.0,29.0,-89.0
399999.0,18.0,-33.0
419000.0,21.0,-83.0
417450.0,21.0,-19.0
426900.0,25.0,17.0
445000.0,22.0,-26.0
420000.0,20.0,-70.0
468000.0,13.0,-14.0
455000.0,6.0,-59.0
459950.0,12.0,-6.0
470000.0,20.0,-59.0
455000.0,20.0,-58.0
459450.0,27.0,-68.0
460000.0,25.0,-36.0
440000.0,36.0,-71.0
477495.0,31.0,-58.0
450000.0,31.0,0.0
437450.0,15.0,-25.0
472950.0,6.0,2.0
975000.0,36.0,13.0
949000.0,36.0,-31.0
929900.0,41.0,8.0
909450.0,50.0,-2.0
949500.0,57.0,27.0
925000.0,63.0,19.0
924750.0,60.0,36.0
924500.0,61.0,4.0
875000.0,68.0,-6.0
875000.0,60.0,22.0
948888.0,49.0,2.0
998000.0,39.0,31.0
999450.0,29.0,-4.0
991950.0,29.0,16.0
974428.5714285716,36.0,24.0
957428.5714285714,46.0,27.0
934950.0,52.0,29.0
875000.0,54.0,29.0
912500.0,46.0,12.0
849978.5714285716,43.0,-1.0
849950.0,47.0,1.0
849950.0,41.0,13.0
979900.0,31.0,3.0
1099900.0,23.0,5.0
1087400.0,22.0,-8.0
999900.0,28.0,6.0
899000.0,32.0,33.0
897450.0,27.0,37.0
875000.0,21.0,32.0
950000.0,21.0,13.0
987499.5,17.0,21.0
1050000.0,19.0,14.0
1120000.0,25.0,26.0
950000.0,23.0,-15.0
1064900.0,18.0,18.0
1064900.0,15.0,31.0
1095000.0,9.0,1.0
2249450.0,6.0,2.0
1245000.0,11.0,3.0
1295000.0,14.0,0.0
1175000.0,21.0,28.0
1085000.0,19.0,-29.0
962495.0,15.0,-40.0
930000.0,22.0,-6.0
889999.0,21.0,19.0
948000.0,19.0,18.0
1222500.0,14.0,2.0
950000.0,7.0,9.0
619944.5,64.0,30.0
625000.0,57.0,4.0
625000.0,73.0,3.0
607000.0,77.0,32.0
592500.0,80.0,48.0
629900.0,80.0,65.0
674900.0,76.0,24.0
669900.0,71.0,17.0
669900.0,84.0,14.0
644900.0,73.0,29.0
599900.0,61.0,10.0
614990.0,55.0,35.0
617445.0,56.0,21.0
614950.0,57.0,-10.0
649224.2857142857,70.0,-1.0
672445.0,85.0,21.0
739900.0,87.0,60.0
715000.0,91.0,6.0
684950.0,94.0,7.0
706385.7142857143,96.0,14.0
734900.0,84.0,8.0
703848.0,85.0,-5.0
739000.0,81.0,26.0
742400.0,68.0,17.0
749900.0,66.0,26.0
744900.0,63.0,25.0
762495.0,71.0,21.0
775000.0,73.0,48.0
769990.0,78.0,32.0
744900.0,80.0,22.0
784900.0,74.0,20.0
764900.0,66.0,49.0
749990.0,52.0,23.0
794990.0,40.0,29.0
837000.0,32.0,32.0
824500.0,21.0,5.0
749900.0,16.0,24.0
899000.0,17.0,36.0
924945.0,19.0,35.0
822450.0,17.0,48.0
734437.0,19.0,20.0
885992.0,24.0,50.0
729995.0,25.0,49.0
737500.0,30.0,-23.0
874950.0,24.0,-14.0
1000000.0,29.0,7.0
1000000.0,26.0,9.0
1020000.0,16.0,-6.0
495745.0,31.0,23.0
497000.0,32.0,21.0
479900.0,41.0,11.0
519945.0,39.0,1.0
487400.0,67.0,6.0
489900.0,75.0,-8.0
497000.0,69.0,-11.0
479950.0,70.0,33.0
484900.0,76.0,-3.0
484500.0,78.0,4.0
479495.0,66.0,6.0
479990.0,46.0,-16.0
469990.0,30.0,29.0
497000.0,34.0,31.0
506228.5714285714,42.0,19.0
491273.5714285714,52.0,-33.0
532000.0,55.0,5.0
499995.0,50.0,12.0
499900.0,56.0,18.0
495657.1428571429,61.0,16.0
495657.1428571429,61.0,0.0
489990.0,56.0,43.0
490000.0,42.0,38.0
519995.0,23.0,-4.0
537495.0,16.0,-16.0
545000.0,19.0,16.0
524999.5,27.0,30.0
509000.0,32.0,35.0
509900.0,35.0,22.0
514900.0,28.0,-1.0
506950.0,22.0,5.0
520000.0,21.0,-6.0
510000.0,23.0,53.0
480000.0,12.0,-8.0
485000.0,10.0,17.0
555000.0,7.0,27.0
499900.0,5.0,3.0
427450.0,4.0,-18.0
495000.0,7.0,-1.0
582440.0,14.0,-4.0
564900.0,19.0,-4.0
522450.0,19.0,-23.0
534450.0,32.0,40.0
552950.0,28.0,-49.0
572450.0,22.0,-3.0
610000.0,18.0,-45.0
617500.0,12.0,35.0
532500.0,4.0,37.0
661650.0,20.0,3.0
662450.0,23.0,14.0
674900.0,27.0,2.0
699500.0,30.0,-7.0
674900.0,33.0,16.0
664990.0,40.0,-1.0
662350.0,36.0,14.0
572500.0,39.0,20.0
584990.0,42.0,-2.0
584990.0,40.0,20.0
595000.0,38.0,20.0
599990.0,33.0,8.0
622000.0,30.0,-15.0
592490.0,30.0,6.0
647094.2857142857,30.0,17.0
739900.0,39.0,18.0
749000.0,45.0,-3.0
725000.0,42.0,29.0
704990.0,41.0,47.0
677428.0,38.0,24.0
722000.0,29.0,23.0
704990.0,31.0,15.0
704990.0,27.0,11.0
677489.5,26.0,26.0
688200.0,28.0,24.0
715000.0,26.0,8.0
759900.0,25.0,19.0
749000.0,26.0,47.0
759900.0,26.0,15.0
714950.0,22.0,32.0
772445.0,16.0,21.0
769900.0,18.0,18.0
799900.0,10.0,15.0
829900.0,14.0,26.0
832169.0,11.0,18.0
684990.0,11.0,29.0
659900.0,8.0,7.0
702445.0,8.0,1.0
704990.0,12.0,-2.0
624950.0,8.0,1.0
599000.0,4.0,0.0
652494.0,6.0,40.0
637000.0,13.0,19.0
749995.0,11.0,11.0
847495.0,15.0,19.0
840000.0,13.0,10.0
834995.0,11.0,19.0
837500.0,10.0,0.0
579395.0,63.0,-15.0
513999.5,74.0,39.0
585000.0,89.0,23.0
584995.0,114.0,8.0
581995.0,110.0,99.0
609944.0,116.0,-83.0
608328.0,119.0,-52.0
604915.0,129.0,-10.0
584990.0,138.0,28.0
532445.0,136.0,25.0
521950.0,109.0,-12.0
539900.0,89.0,-36.0
544990.0,69.0,-16.0
539495.0,86.0,35.0
546281.4285714285,104.0,-7.0
556990.0,106.0,-17.0
644918.0,127.0,76.0
609990.0,114.0,78.0
589945.0,111.0,100.0
602847.1428571428,105.0,58.0
607802.1428571428,100.0,142.0
593250.0,93.0,10.0
600000.0,77.0,9.0
614900.0,47.0,-4.0
614900.0,45.0,-24.0
589900.0,42.0,46.0
597450.0,57.0,112.0
644900.0,65.0,44.0
639990.0,62.0,13.0
609900.0,66.0,-21.0
593400.0,66.0,61.0
575000.0,69.0,-48.0
576950.0,64.0,37.0
564000.0,66.0,38.0
512499.5,46.0,9.0
527450.0,27.0,37.0
544000.0,21.0,53.0
559949.5,24.0,9.0
559500.0,36.0,-13.0
572500.0,36.0,1.0
624900.0,46.0,54.0
637000.0,59.0,42.0
622450.0,73.0,2.0
604000.0,71.0,7.0
589945.0,61.0,-4.0
590000.0,55.0,9.0
577500.0,37.0,40.0
604970.0,26.0,-102.0
611947.5,129.0,131.0
622450.0,122.0,95.0
609990.0,132.0,116.0
602947.5,141.0,140.0
587490.0,148.0,175.0
589990.0,160.0,144.0
586847.5,155.0,184.0
592447.0,161.0,190.0
579995.0,161.0,81.0
584993.0,162.0,181.0
595495.0,147.0,76.0
589900.0,134.0,121.0
597495.0,130.0,85.0
604495.5,127.0,47.0
599421.4285714285,123.0,115.0
599918.9285714286,122.0,166.0
583490.0,141.0,225.0
586990.0,154.0,91.0
586492.5,159.0,150.0
593710.0,131.0,172.0
599495.0,116.0,101.0
599990.0,124.0,82.0
599995.0,117.0,92.0
601492.5,84.0,67.0
599492.5,84.0,133.0
590990.0,91.0,84.0
589995.0,99.0,130.0
598990.0,113.0,134.0
596990.0,116.0,112.0
597490.0,97.0,64.0
582445.0,94.0,131.0
574900.0,99.0,208.0
573900.0,74.0,125.0
554900.0,73.0,91.0
577820.0,57.0,129.0
621490.0,43.0,92.0
659710.0,32.0,68.0
569495.0,34.0,45.0
628655.0,50.0,-18.0
686475.0,43.0,-10.0
744990.0,54.0,50.0
735000.0,77.0,-17.0
692500.0,99.0,67.0
692000.0,111.0,20.0
705000.0,90.0,26.0
693950.0,84.0,59.0
669950.0,56.0,61.0
656475.0,41.0,81.0
537500.0,14.0,-25.0
607990.0,14.0,12.0
519000.0,20.0,-4.0
646490.0,24.0,0.0
632715.0,27.0,21.0
599950.0,31.0,-24.0
581950.0,33.0,-2.0
599990.0,36.0,33.0
599900.0,34.0,-25.0
630903.0,31.0,39.0
587445.0,31.0,-31.0
599990.0,26.0,4.0
668000.0,16.0,9.0
594945.0,17.0,-6.0
641882.5714285715,18.0,-7.0
661476.5714285714,18.0,35.0
649999.5,20.0,28.0
629990.0,21.0,-17.0
614990.0,22.0,24.0
597851.4285714285,25.0,37.0
594856.4285714286,23.0,-10.0
597494.5,26.0,2.0
659995.0,27.0,12.0
667492.5,26.0,30.0
664990.0,23.0,28.0
669990.0,21.0,10.0
643497.5,28.0,-36.0
648495.0,36.0,21.0
654995.0,35.0,26.0
671992.5,25.0,59.0
670492.5,21.0,74.0
665000.0,25.0,0.0
528475.0,27.0,45.0
499900.0,22.0,31.0
497450.0,19.0,7.0
499950.0,10.0,64.0
439900.0,12.0,25.0
467500.0,13.0,1.0
525000.0,17.0,15.0
662338.5,15.0,17.0
584950.0,16.0,7.0
640000.0,19.0,-8.0
612450.0,25.0,17.0
669925.0,24.0,29.0
648700.0,14.0,36.0
595000.0,15.0,-6.0
636975.0,12.0,30.0
627450.0,13.0,6.0
653490.0,49.0,85.0
659490.0,49.0,33.0
671490.0,58.0,40.0
667240.0,75.0,13.0
641445.0,74.0,46.0
689000.0,71.0,54.0
684990.0,58.0,73.0
674589.0,59.0,34.0
680000.0,60.0,43.0
672445.0,50.0,59.0
662500.0,42.0,20.0
664990.0,30.0,68.0
650990.0,25.0,32.0
649995.0,29.0,-20.0
626589.7142857143,38.0,28.0
595376.0,49.0,-9.0
597188.0,64.0,15.0
624900.0,69.0,-25.0
637400.0,69.0,3.0
645614.2857142857,59.0,55.0
632450.0,42.0,51.0
624900.0,35.0,16.0
674990.0,25.0,40.0
679990.0,16.0,38.0
639945.0,15.0,-16.0
571990.0,21.0,-9.0
632450.0,34.0,43.0
674500.0,48.0,6.0
650000.0,41.0,39.0
581990.0,29.0,7.0
576000.0,26.0,75.0
593990.0,25.0,91.0
584900.0,24.0,42.0
575000.0,23.0,9.0
649935.0,21.0,35.0
666320.0,16.0,41.0
669990.0,17.0,37.0
673695.0,13.0,52.0
632500.0,21.0,55.0
646950.0,12.0,56.0
615000.0,28.0,51.0
629949.5,26.0,5.0
648882.5,33.0,24.0
634900.0,27.0,30.0
619500.0,26.0,83.0
645000.0,20.0,-6.0
647500.0,16.0,23.0
625250.0,6.0,40.0
550000.0,79.0,-6.0
548997.5,85.0,34.0
545000.0,93.0,46.0
539995.0,117.0,10.0
535895.0,128.0,78.0
525000.0,130.0,15.0
527000.0,127.0,20.0
524500.0,121.0,33.0
508995.0,126.0,42.0
512500.0,112.0,40.0
524900.0,99.0,14.0
535000.0,84.0,10.0
532100.0,75.0,-34.0
529000.0,69.0,5.0
507671.4285714286,83.0,22.0
518925.0,110.0,82.0
539975.0,121.0,80.0
539900.0,108.0,40.0
541950.0,101.0,50.0
530713.7142857143,94.0,19.0
525000.0,94.0,16.0
524949.5,99.0,8.0
520000.0,95.0,-6.0
521245.0,56.0,-44.0
525249.5,43.0,-28.0
575000.0,51.0,-30.0
571995.0,61.0,59.0
562500.0,69.0,28.0
565000.0,61.0,24.0
546000.0,45.0,86.0
547500.0,42.0,35.0
539900.0,35.0,24.0
550400.0,38.0,-25.0
539900.0,30.0,-18.0
512450.0,16.0,28.0
507000.0,12.0,-8.0
550000.0,14.0,16.0
480000.0,12.0,-14.0
566495.0,23.0,14.0
558740.0,27.0,14.0
559990.0,34.0,22.0
572394.0,34.0,8.0
571495.0,45.0,-16.0
597450.0,44.0,27.0
662400.0,37.0,-6.0
627000.0,36.0,-6.0
612499.5,21.0,15.0
554500.0,8.0,9.0
409500.0,33.0,-37.0
399900.0,29.0,-68.0
415000.0,39.0,-39.0
421950.0,52.0,-28.0
434500.0,59.0,-39.0
425000.0,52.0,-68.0
427950.0,54.0,-28.0
414900.0,63.0,-68.0
415000.0,66.0,-116.0
399900.0,58.0,-61.0
404950.0,52.0,-33.0
415000.0,30.0,10.0
414950.0,22.0,-83.0
399900.0,22.0,-53.0
410614.2857142858,23.0,-106.0
424900.0,26.0,-91.0
444900.0,30.0,-79.0
400000.0,36.0,-9.0
420000.0,46.0,-93.0
424242.85714285716,49.0,-84.0
429192.85714285716,44.0,-37.0
407450.0,43.0,-47.0
420000.0,36.0,-20.0
442000.0,16.0,-32.0
447450.0,8.0,-32.0
459788.0,13.0,-35.0
427450.0,21.0,-133.0
412449.5,28.0,-72.0
414900.0,34.0,-95.0
417450.0,31.0,-79.0
422500.0,31.0,-70.0
429900.0,31.0,-114.0
465000.0,27.0,-27.0
440000.0,33.0,-82.0
429900.0,32.0,-107.0
404450.0,20.0,-69.0
475000.0,15.0,-76.0
462450.0,14.0,-36.0
449900.0,24.0,-45.0
457450.0,18.0,-73.0
480000.0,23.0,-91.0
499000.0,37.0,-130.0
480000.0,44.0,-94.0
469950.0,45.0,-80.0
479950.0,44.0,-103.0
499900.0,35.0,-88.0
497999.0,29.0,-13.0
502450.0,10.0,-30.0
500000.0,41.0,-29.0
554495.0,45.0,-8.0
535000.0,63.0,-66.0
599000.0,77.0,-16.0
622450.0,80.0,52.0
599900.0,72.0,21.0
602499.5,76.0,39.0
537450.0,83.0,0.0
549000.0,84.0,-29.0
547450.0,75.0,12.0
552500.0,57.0,6.0
582500.0,43.0,23.0
599999.0,34.0,-23.0
513250.0,28.0,-58.0
493857.1428571429,34.0,-92.0
527000.0,50.0,-44.0
520000.0,62.0,-30.0
525000.0,59.0,-16.0
557450.0,53.0,35.0
532857.1428571428,53.0,-16.0
518857.1428571429,45.0,-19.0
549000.0,36.0,12.0
529000.0,27.0,48.0
629500.0,19.0,7.0
550000.0,20.0,37.0
565000.0,19.0,-24.0
587450.0,21.0,29.0
599750.0,24.0,43.0
610000.0,26.0,-27.0
525000.0,31.0,-25.0
500000.0,35.0,-27.0
535000.0,26.0,42.0
544000.0,25.0,-13.0
510000.0,24.0,-6.0
577000.0,25.0,-9.0
499450.0,13.0,22.0
575000.0,14.0,-18.0
522000.0,9.0,18.0
504945.0,14.0,3.0
532450.0,18.0,19.0
589000.0,26.0,7.0
585000.0,29.0,-39.0
549500.0,30.0,-38.0
542500.0,32.0,-10.0
549000.0,34.0,-8.0
549000.0,34.0,1.0
579900.0,20.0,-13.0
572400.0,8.0,-33.0
624900.0,83.0,33.0
616447.5,95.0,23.0
599990.0,95.0,70.0
599450.0,111.0,72.0
618447.5,108.0,116.0
625000.0,115.0,72.0
607495.0,114.0,66.0
607445.0,110.0,47.0
599900.0,110.0,50.0
605000.0,110.0,52.0
619250.0,106.0,4.0
625000.0,83.0,15.0
672495.0,63.0,9.0
674250.0,70.0,8.0
613857.1428571428,75.0,45.0
601356.6428571428,92.0,54.0
619500.0,105.0,81.0
649000.0,121.0,25.0
649900.0,110.0,23.0
645185.7142857143,101.0,-1.0
631450.0,92.0,71.0
638950.0,83.0,37.0
628900.0,72.0,52.0
614400.0,52.0,17.0
626950.0,36.0,-19.0
619900.0,52.0,4.0
649900.0,54.0,78.0
652450.0,61.0,91.0
635000.0,66.0,36.0
655490.0,69.0,46.0
632495.0,53.0,88.0
669000.0,49.0,40.0
687990.0,47.0,52.0
675000.0,41.0,61.0
684995.0,37.0,41.0
632495.0,34.0,54.0
659900.0,30.0,9.0
684995.0,32.0,47.0
638400.0,35.0,47.0
715000.0,41.0,32.0
665000.0,43.0,48.0
707400.0,45.0,73.0
722500.0,36.0,38.0
644995.0,46.0,53.0
737500.0,48.0,63.0
725000.0,43.0,86.0
707495.0,30.0,43.0
679990.0,24.0,1.0
536950.0,39.0,-8.0
529500.0,42.0,-104.0
545000.0,44.0,-107.0
554950.0,55.0,-67.0
585450.0,71.0,-43.0
599990.0,75.0,-64.0
562500.0,71.0,-118.0
597500.0,66.0,-51.0
570000.0,64.0,73.0
557800.0,75.0,-12.0
552800.0,66.0,-16.0
656625.0,44.0,26.0
675000.0,36.0,-53.0
648312.5,36.0,-27.0
609957.1428571428,49.0,0.0
592407.1428571428,60.0,-63.0
572375.0,68.0,-69.0
625840.0,74.0,-71.0
624495.0,78.0,-26.0
639000.0,70.0,-52.0
639000.0,56.0,-121.0
619950.0,61.0,-77.0
649500.0,56.0,-70.0
625000.0,32.0,-13.0
584900.0,27.0,-73.0
599900.0,31.0,-14.0
632499.0,37.0,-54.0
627000.0,41.0,-24.0
619500.0,44.0,-5.0
660000.0,41.0,-58.0
632495.0,34.0,-79.0
594500.0,35.0,-124.0
549000.0,44.0,-79.0
479900.0,49.0,-69.0
439900.0,40.0,-14.0
455000.0,33.0,-29.0
455000.0,20.0,-13.0
470950.0,13.0,-21.0
559500.0,24.0,-51.0
611750.0,20.0,-25.0
579000.0,27.0,-95.0
